vertex1,vertex2,edge_weight
0,7,25.178311606648535
0,1,25.178306482787796
0,37,20.81515424680738
0,36,30.509415885385287
0,12,31.606222173418395
1,2,25.178307811303856
1,24,21.693572408244798
1,12,25.257211095074634
1,28,26.145446951425914
2,3,25.17830515427175
2,32,11.171521821349867
2,8,15.10963466112854
2,45,15.19532149422347
3,4,25.17830913981992
3,43,10.103086066526018
3,46,18.041020243973257
3,14,27.190108891665567
4,5,25.178301263825368
4,56,4.9802635490281
4,40,6.442122242947587
4,55,22.0527136313067
5,6,25.178309407149897
5,9,7.563759934127929
5,57,13.53010966365114
5,30,14.814603963354955
6,7,25.178300996495462
6,16,23.989467005892138
6,44,24.716379873837088
6,52,26.240147579113145
7,52,24.33855421575537
7,44,33.638211868665
7,16,38.7228846013253
8,38,20.587950102045227
8,45,19.701691199310435
8,26,2.74889796800485
8,32,26.06390912203885
8,13,18.616587833390497
8,34,31.455368317101577
8,53,16.401229158326615
9,15,23.906078297460322
9,23,33.553188061786514
9,30,14.647156067499306
9,57,17.53052130728754
9,25,16.530354502287754
10,31,14.15593094931846
10,54,31.14268091126286
10,49,12.48031888951867
10,21,35.40957063606193
10,11,16.11840183608106
10,51,19.2016035840249
11,54,20.999291149783208
11,15,23.12470879178584
11,51,23.468387073991913
11,16,27.960668932089174
12,24,31.13663814421605
12,36,50.442276621164886
12,38,27.48335661654667
12,19,11.816571799930058
12,37,52.09999400676574
13,43,44.288236784759306
13,34,32.29204563248244
13,49,33.15322768472765
13,46,38.96063928492443
13,53,4.715524457197635
14,43,17.363443524264852
14,32,39.36705704014154
14,34,28.059754792001257
14,29,39.586871661225146
14,47,42.775162588069016
15,16,31.60567971390249
15,23,48.61251716787398
15,54,15.998170309844172
15,25,15.0644083856682
16,23,52.327182807735824
16,52,22.629967029176818
16,44,32.62764139384875
16,51,31.284963123481614
17,23,14.838431604054767
17,22,11.956153804951118
17,30,18.296740431075023
17,35,25.56917391569033
18,45,16.44512270672379
18,20,15.118167892825214
18,28,25.754255498368142
18,26,26.54153345808175
19,38,28.210490089012474
19,31,26.728832149112957
19,51,30.91854947386003
19,37,52.10549436684419
20,45,30.387598302646122
20,32,46.889559226816736
20,28,21.14141486555002
20,42,59.993474950266986
21,25,20.255581184643603
21,56,42.14958447543006
21,50,28.71947678085087
21,54,6.96898692135656
21,49,41.62171576783303
22,23,15.455642097963953
22,35,31.407382388217737
23,27,70.2566623766757
23,44,53.480220576011966
23,30,26.304844010467196
24,42,30.717291982051197
24,36,36.26130338679902
24,38,47.93814764394686
24,28,34.04968120634602
25,57,30.69924954842677
25,56,46.98316503997592
25,54,19.728358537834236
26,45,18.5752126854866
26,28,43.46540843417827
26,38,20.59894309332221
27,44,24.11679488266979
27,52,34.55610487686159
27,39,52.685070939943884
28,38,48.95564381668995
28,42,40.79680696710148
29,41,10.253532909303756
29,47,15.098742600396085
29,43,33.53159658929696
29,55,32.077882234106866
30,57,8.66219874791347
30,35,28.12463293866552
31,38,28.90876313176732
31,51,26.351146217755428
31,53,31.408976835200754
31,49,3.797304862639452
32,45,17.89225387411662
32,34,12.620838112917003
33,48,6.803639886369537
33,46,13.983035483780796
33,50,8.476434624022424
34,43,30.463169864337505
35,41,122.02908789905148
35,56,78.5762441193656
35,57,25.493061366603488
36,37,35.21262851009349
36,39,87.32053513794372
37,51,58.212851674420875
37,39,57.268239619205374
37,52,66.35609978327992
38,53,17.758899727272755
39,52,67.96704285679075
40,50,25.16381675245809
40,56,4.216610319739545
40,55,19.030848955325677
40,48,22.14953249692919
40,41,40.5308028228254
41,47,20.24213999635842
41,56,44.471365963714966
41,55,29.170224958395792
43,46,26.789253089066303
43,55,39.36603032299197
44,52,13.601351423741574
46,50,19.990427774505807
46,55,24.956480362598374
46,48,18.420462978882142
46,49,48.73028694758232
48,50,12.937206880352754
48,55,7.981843208385417
49,50,50.88317632373574
49,53,31.782219220457947
50,56,26.820356125142695
51,52,44.33833808366472
56,57,59.92044997632472
