vertex1,x,y
0,0.7,1.2864899029356639e-08
1,0.4949747437567525,0.4949747381941133
2,-1.2170432807568643e-08,0.6999999944373608
3,-0.4949747069016761,0.4949747381941133
4,-0.6999999631449236,-4.833104296108991e-08
5,-0.49497474862492635,-0.494974670741065
6,2.6774954414860573e-08,-0.6999999687075628
7,0.494974660310252,-0.4949747959108157
8,-0.5223082592799384,-0.4567176568661684
9,-0.4745455474903446,0.7681376746472115
10,-0.36070425551008967,-0.3004745712675101
11,-0.46764547483369134,0.9351487190851158
12,0.07098160047008384,0.2210922284150325
13,0.47097452412620533,-0.3325718624212537
14,0.9375608595296376,-0.6953476548513249
15,-0.08437079901131139,-0.7091214752951329
16,0.5807514925207664,-0.7853646159561343
17,0.10779920682716604,-0.7903874499986687
18,-0.09467622363058026,-0.43938401825474793
19,0.8065935159186526,-0.8938084098580823
20,0.2998752596004899,0.39050246591557936
21,0.7779642047624171,0.755458912622321
22,0.9541125732151969,-0.49218129130578925
23,-0.4503492477044513,-0.20541454384476987
24,0.07515396127294749,-0.2657161627974429
25,0.48059282108973744,-0.9829098961806935
26,-0.9646913688436278,0.43211351966183265
27,0.7662424451014842,0.5530949074643665
28,-0.7658167731443177,0.869948053863683
29,0.04382523701380281,0.4845903041709394
30,-0.5979076046736425,0.09759126186830769
31,-0.33987839231276773,0.9495215470574578
32,-0.051607720374588606,0.5111539712093822
33,0.20646387271931665,-0.8114025025541045
34,0.08585551081525766,0.0804317349360184
35,0.43141869835314894,-0.35618396678488495
36,0.7213042285325293,0.24520700139224405
37,-0.921317371892403,0.4136715769290922
38,0.8139338200836685,0.36629419061093094
39,-0.24000539121075493,0.1812976612123729
40,-0.6572034579610562,0.2025109471181601
41,0.0019854890698509653,-0.9476846230845695
42,-0.3562202275689126,-0.6175055017967446
43,-0.218696146475434,-0.5163351413301027
44,0.6684973957410485,0.39536697800276577
45,0.4802294832757543,-0.2782653796732797
46,-0.9931072696771823,-0.5616926155992037
47,0.5105964088639696,0.2056736146015934
48,0.07715633132606059,-0.43896012905049053
49,-0.848515346159223,0.5697329404666835
50,-0.9226888640106383,-0.8817270622748143
51,-0.4101295287379163,0.1458673547952274
52,0.9844530331789378,-0.8187168492156787
53,-0.053658401459415916,0.20350660612037919
54,0.6462104808993065,0.3792278302301153
55,0.6154831592235321,0.04493801423668109
56,-0.13205839299206712,0.23745663455070853
57,0.801741618962658,0.10169432432217818
