vertex1,vertex2,edge_weight
0,38,40.58044418373613
0,83,9.259142883820067
0,86,33.256262399667044
0,54,34.77896574226579
0,78,35.27768014045783
0,91,4.534750872532554
1,38,33.44521835165141
1,46,61.91331929163521
1,21,6.920891108084189
1,28,63.841817756171025
1,32,10.868781329097903
1,58,14.76235758062983
2,46,21.25708221391648
2,63,5.008828396311042
2,28,19.008542466944647
2,34,7.824007495042453
3,96,49.02977666833908
3,58,15.411434382562975
3,42,6.311334466838655
3,15,68.410565817939
3,62,36.38125832887912
3,59,25.336020368585952
3,68,17.455094292361718
4,98,9.124894541099033
4,22,28.02798674266653
4,61,26.82474108547646
4,5,25.367035358550666
4,93,28.776493921195755
4,79,31.43789199225184
5,61,2.292543555265893
5,79,21.199338959604912
5,35,18.6157646142896
6,74,18.251980943726462
6,37,16.080415192736492
6,18,10.69481125218192
6,51,10.769532125258664
6,71,13.002688563186776
7,11,81.22739154226043
7,23,54.278724984055984
7,85,25.362491153027804
7,19,20.858235603878313
7,54,47.8668475867438
7,76,45.27696060095475
7,55,48.260719037469414
8,42,74.60609495059272
8,70,46.105001985221485
8,60,3.2817063185459805
8,57,22.18267733549272
8,67,45.5967124395095
9,38,41.70205233320502
9,60,16.204816597752696
9,70,44.03338347668857
9,99,20.79246894928146
9,57,17.752085460666038
10,67,27.661353876463718
10,87,7.407662032972856
10,30,16.32760308549796
10,23,12.321470975422628
11,19,71.69382608141848
11,20,26.62994838266775
11,65,47.88134453889549
11,82,23.510350316623015
11,12,22.52114500981918
12,82,36.2693190334318
12,44,15.560260752294283
12,19,36.22424504276444
12,52,7.782251941017701
13,16,3.447451665354971
13,35,17.752603973764142
13,79,11.973401457961812
14,22,24.444909350368444
14,33,16.891486643843542
14,98,22.10170839362395
14,89,12.341166229752421
14,80,22.99914749881798
14,64,10.804202894067565
14,41,35.04415018252811
14,40,13.257434994147026
15,39,10.378949051495624
15,24,150.36230266261808
15,96,9.713431522556542
15,42,74.70350793040484
16,24,30.121327323991252
16,93,3.5214251065230426
16,79,13.114251247612485
17,44,30.651238110033773
17,95,10.448981483318855
17,43,18.35156470678265
17,47,34.580670114951644
17,52,25.95848416877363
17,36,9.477946428495173
17,66,12.080657478119209
17,29,27.083357642789185
18,74,21.209909921363
18,44,30.169141833161376
18,47,22.501838333283036
18,75,10.305718781548364
18,37,18.194411382870722
19,85,11.891920694558626
19,31,26.366301923014408
19,52,37.30278164650193
20,82,3.296857300078969
20,75,20.974293947749402
20,65,23.24046944932306
21,38,23.618622410508735
21,53,5.878210256429683
21,28,62.19997388946534
22,50,41.602145861280995
22,73,20.403498786739735
22,98,30.141357738548614
22,56,28.106291556713085
22,41,32.67551718415276
22,61,32.16057847245815
23,67,38.63124828232165
23,30,9.015134958460798
23,55,9.288223875418481
24,39,140.06843642234864
24,72,48.85438399100995
24,34,53.89190354547115
24,97,106.63820275003076
24,98,45.21397167026001
24,93,28.755561345987957
25,50,45.194037437599434
25,26,21.302228189252702
25,74,16.787012291399805
25,88,11.501453937969446
25,73,12.907427420724249
25,77,9.093794491326271
26,50,43.73196093387311
26,74,9.879612454333529
26,71,4.838011829409584
27,84,6.62575705064699
27,80,28.378516221433607
27,69,17.44126977028976
27,66,20.085613561279615
28,80,38.22184288364719
28,46,20.859584826146474
28,48,30.316581247768358
28,63,16.955981731516058
28,53,64.52122398684112
29,83,22.368740023997294
29,31,20.69828480002605
29,86,15.107540871782525
29,81,18.295047693332165
29,95,20.956696286276916
29,66,34.678806497276945
29,84,28.75828096808165
30,76,5.377376675175562
30,87,15.72780900839589
30,55,1.0256319354098296
31,85,22.129486891345664
31,86,14.230533522319291
31,52,24.01244075174855
31,95,17.09618586576186
32,46,59.1381391188754
32,58,12.29602669223522
32,59,22.802130277976463
32,68,5.858223905494971
33,89,11.96774265858071
33,72,12.543504162991074
33,98,7.54316953194688
34,72,33.33142409382055
34,46,27.947709769276884
34,97,55.781916339121835
34,63,9.686549655732767
35,61,19.978771168293
35,79,8.776496391174119
36,52,21.097803077860476
36,95,1.1521924866236806
37,51,12.727639123140197
37,65,8.622608794605526
37,75,20.033177058470056
38,78,42.40427283409653
38,58,39.53420814058921
38,70,34.588874683798906
38,91,39.342661634473025
38,53,18.21218996663748
38,99,41.592624801741486
39,96,19.532461891209078
39,97,35.407609257290616
39,62,31.63852430302758
40,69,2.1560172806939355
40,41,18.032365237872064
40,92,16.15885798900284
40,80,13.737465950050378
41,92,3.18089903282397
41,56,9.77485939861182
41,90,7.089920383696224
42,58,14.094316665275244
42,70,28.60168838765108
43,77,15.881709969762921
43,47,23.354928951451154
43,56,15.25561286903998
43,88,9.538564088563108
43,66,20.400595695251653
43,90,13.03486837354866
44,47,34.21547458288377
44,52,10.888355712492068
44,75,26.412318391315097
44,82,37.57710682076119
45,99,15.085348484172625
45,78,14.161731382349249
45,76,24.659281616502717
45,87,20.68156876144495
45,49,4.206783633648417
45,94,11.324901211660462
46,97,33.35889200805625
46,59,58.57063033906087
47,74,6.246802514281061
47,77,9.41702030188377
48,80,22.11763116175961
48,63,31.685752739617733
48,72,13.803167375158987
48,89,7.626400893962207
48,64,8.135711403473406
49,54,15.682614386636947
49,78,12.95745591232538
49,76,24.291116092731286
50,73,42.4578057512677
50,51,55.99129911557375
50,61,25.943387124554377
50,71,45.00599910650217
51,65,21.222193023607765
51,71,16.499414219681594
52,95,21.40716304686742
53,80,62.06986231845822
53,91,37.16598377055505
53,84,24.308603896593038
54,85,40.23755788379608
54,86,41.49502412337645
54,76,24.218142456379955
54,78,22.18841808597286
55,76,4.908445920211661
56,88,17.40509194796879
56,73,16.802815533031943
56,90,6.626033574537117
57,99,12.41051798346585
57,87,27.95346850132317
57,67,33.299398440797404
57,60,21.42044889114828
57,94,16.830648086537945
58,70,31.954541561688394
58,68,8.02711160504045
59,62,14.027563793266726
59,97,43.92318510598959
59,68,21.624959460609933
60,70,44.04393494542937
62,97,37.62584240400507
62,96,17.340803855945254
63,72,29.58276322853547
64,80,16.1840550396391
64,89,10.51668879828185
65,75,21.021005668961266
66,92,7.6097281742247
66,90,11.259798237061927
66,69,21.811356986128402
66,84,25.16472047525498
67,87,30.67672037299785
69,80,12.8293019306573
69,92,18.708729499932574
71,74,13.391962131748505
72,89,10.450737604131366
72,98,18.81819358564978
73,88,18.853940222055027
74,77,13.489768189450595
75,82,23.540467189759237
76,87,19.31957830416884
77,88,6.905709385696203
78,99,5.551884313422805
79,93,13.259501187867897
80,84,33.575307970145985
81,91,17.568530783371763
81,84,14.027206051273302
81,83,14.61681877250916
83,86,27.856992023392184
83,91,8.761348625695197
84,91,27.441469011470442
85,86,20.53217608129857
87,94,14.543065206704329
90,92,9.235033795937127
93,98,17.291377870029255
94,99,20.543799392586102
