vertex1,vertex2,edge_weight
0,30,15.418790921843092
0,2,15.825611522189591
0,24,27.183898984804717
1,74,13.090993832287259
1,13,9.413193489616937
1,77,46.74190001086869
1,62,14.265215340515258
1,75,50.90652532734945
2,61,13.767789328796773
2,30,21.819853614116305
2,29,18.427751483360268
2,79,15.367740493186844
2,24,18.680980950023603
3,41,34.612325786686064
3,36,44.77675123390608
3,63,26.836705473451005
3,78,11.027115906454542
3,89,29.180545901734174
3,94,14.891542858921767
4,34,20.33102463391731
4,24,27.736252661202492
4,79,21.619530204662066
4,5,9.827418833917912
4,83,4.305089222235945
5,61,10.049894160928789
5,67,15.267641852178615
5,83,11.395199462065822
5,79,14.990817018221389
6,17,11.994015088093143
6,59,4.602935543412685
6,81,8.989043243959076
6,21,9.814551420522996
6,40,11.129768441010167
7,98,12.791499480206925
7,45,16.076259825877415
7,70,36.59943313793924
7,69,27.12709789579197
7,44,28.928595752119577
7,25,39.249609533083664
8,32,14.166644816924073
8,86,19.63750171337253
8,52,43.120561874293614
8,16,15.91159887897367
8,49,11.1538148915953
9,85,20.80196760014381
9,77,7.789441842784391
9,22,19.533608847248164
10,69,18.86806098649844
10,27,29.355514228590007
10,54,23.634397891732103
10,44,8.465905995169976
10,96,20.844733779159423
10,28,31.991602579988843
11,68,17.274225578057955
11,51,32.29919314326637
11,19,28.88341723526795
11,92,12.134397111901519
11,18,39.42193990953341
11,70,19.83075952279541
11,25,22.518056315239978
12,84,9.903896212167055
12,92,15.168972135271952
12,19,13.935262847560084
12,47,7.955921347067306
13,74,11.67196611461725
13,77,40.05745275355393
13,55,19.948718642258523
13,80,13.703082718940523
14,87,14.724601579556055
14,76,11.365115089395058
14,56,10.260536677818214
14,50,25.428719538787824
14,58,24.543966370212598
15,17,11.932829621537696
15,98,8.566014357721675
15,43,4.323934024298151
15,33,13.594675134452547
15,59,17.34865423739186
16,86,10.665609805863637
16,53,22.119978465876642
16,42,22.993354630430744
16,49,10.433630846361337
16,51,9.669610568411047
17,98,10.246808884137282
17,81,6.396159136135483
17,45,9.707713260483139
17,59,12.618275848139737
18,48,45.00563972302529
18,37,16.403766488487207
18,73,8.342279004562043
18,60,9.346573051684558
18,68,28.683868105690223
18,92,37.959475496486505
19,51,26.333268482335757
19,84,9.088027609430736
19,92,20.66644481986219
19,49,25.273769364142805
19,32,24.717265526560315
20,48,29.37181029119073
20,38,20.05494369801503
20,27,14.991179326903378
20,37,10.913261464586935
20,66,21.235106393474638
21,31,34.52377077790725
21,45,18.37724016578298
21,40,3.031124116430673
21,81,12.370676133128011
22,88,35.00146850828064
22,85,32.694660108638885
22,65,30.942642178947416
22,23,24.213955580086203
22,89,25.987006091707055
22,48,33.792583558235044
22,77,22.373292440027218
23,48,25.23090046042938
23,77,14.251257697014502
23,55,18.898027583272903
23,93,12.624978552961025
23,46,12.141444583814419
24,79,4.045913586978574
25,53,39.75052407155752
25,51,22.106800725701568
25,45,49.44650678909826
25,70,16.592407552226064
26,64,25.630530756324703
26,91,25.4384147075072
26,38,16.420263615223224
26,46,29.2449768292699
26,55,29.59496849056313
26,80,18.13462103045304
26,71,34.467766186732995
26,93,31.527035151635435
27,28,41.598094133343196
27,54,24.68304343297538
27,37,12.88021422673824
27,66,26.27317849127374
28,50,33.36196581968709
28,66,42.8371065292495
28,87,26.22933540156443
28,72,19.009759259853688
28,96,32.00390108079106
28,67,36.818245418050026
29,30,16.21030991301206
29,90,13.11030980793959
29,97,15.786944894802371
29,61,24.886298524619754
30,57,14.121485533606668
