vertex1,vertex2,edge_weight
0,88,2.564920050021361
0,41,15.811063518795246
0,96,20.824809719415075
0,78,11.1262553730396
1,27,27.810645602835297
1,24,20.438287808979695
1,4,25.23967903235464
1,39,14.572145449088133
1,6,14.875083637317179
1,28,25.558626797804372
1,32,23.42333497901304
2,73,28.29532255808897
2,89,18.16198299879846
2,65,26.521627342044322
2,98,24.927823489749468
2,83,39.13639184744118
2,56,39.07269457956152
3,38,29.79079437640929
3,89,21.64697420820544
3,22,5.360748516605727
3,47,12.778866575024866
4,27,21.54303852616953
4,67,19.049167082807216
4,97,28.672416347997547
4,6,27.573163318651194
5,71,88.72983697094459
5,73,13.900328455780135
5,92,51.97805402139146
5,43,46.949708661728735
5,93,41.75343641085267
5,98,21.54886129928206
5,16,120.49456044001995
6,97,15.65728819729013
6,39,15.721009400087285
6,40,8.037260924916719
7,97,15.30388084359914
7,51,25.275877415772268
7,57,18.143755194815768
7,40,11.467704957037991
7,91,13.748979158804556
7,15,6.334088255069561
8,29,19.269769660257975
8,18,27.34533623762853
8,25,42.43674449439303
8,62,23.85820841922088
8,74,39.049092200116
8,95,26.912974769182597
8,87,20.130818611640137
9,10,22.900540799616888
9,30,3.9873808088338567
9,65,5.615016870341001
9,89,16.269532718243724
10,38,7.919321392244452
10,51,30.375171754591374
10,13,17.084413003648518
10,89,21.32581576055477
10,30,24.213406506339457
11,34,4.174663349645613
11,12,0.37095988295337085
11,88,18.138700925494856
12,95,18.776646914261182
12,74,14.285345133855051
12,41,18.168318287593518
12,34,4.509829207991099
12,88,18.230940266875542
13,30,23.24621700082111
13,51,30.452085936713956
13,80,27.478774249755606
13,84,20.29468796389197
13,70,11.690919570466566
14,58,37.030429464736244
14,20,29.30429637215261
14,69,41.842764591379385
14,26,42.70115455017294
14,50,25.063373502940006
14,76,5.220723890672386
14,45,3.905813989257314
15,91,9.182642838196863
15,40,8.571190801204278
15,68,15.625697008552713
15,31,19.145532839589695
16,71,16.160258527332964
16,33,9.339694245206672
16,17,15.017448556974811
17,33,6.3269640722455085
17,87,143.4905257235839
17,85,4.14477128133065
18,25,22.631238145624682
18,53,148.69956172556476
18,79,45.78358588319451
19,37,4.647756340689373
19,66,11.191308381170515
19,36,13.986924638215905
19,69,4.392654658371622
20,58,25.56745852102187
20,53,51.75818692204306
20,24,17.854363544588715
20,31,21.42344598289461
20,45,28.35653124450045
21,86,18.12770440477347
21,99,4.950621493088737
21,96,23.092528439577723
21,36,25.519656681085227
21,55,15.31318209259394
21,90,16.785137769648127
22,38,30.5227638540371
22,81,29.129623062450634
22,47,17.55938975282392
22,86,21.890239241526064
22,55,16.91888361456516
23,47,19.781853556237227
23,60,10.707701043749966
23,99,24.90623949378029
23,35,22.481958905941127
23,90,26.052325433931934
23,86,23.665935378009138
23,52,21.070169722204724
24,53,37.94589614423206
24,31,9.956396276409258
24,32,19.96348680046868
24,39,17.12910094572075
25,72,8.489042967509
25,62,28.562008443976744
25,79,25.10107392719399
26,54,14.04563703075784
26,58,35.33566980613791
26,69,31.64353975523278
26,37,28.408020163121627
26,62,24.824996210565384
27,64,96.78557578191813
27,67,37.211064739779744
27,28,9.128940669783155
27,44,15.125339854488754
27,53,37.78211558492024
28,32,15.694451680700313
28,44,6.288704157350883
29,87,3.337822046905973
30,65,4.674732602612196
30,84,23.11404641376187
30,83,25.45381205250762
30,70,18.00558471816581
31,39,5.38934898230375
31,45,18.729363699330147
31,68,7.943115869550778
31,40,15.12369950595262
32,53,22.535839869777877
32,44,12.009759242392235
