vertex1,x,y
0,-0.21272895944511583,-0.05312868124995718
1,0.7090947864043606,-0.3199912278802157
2,0.7392993696243426,-0.823731138046617
3,0.5535968744172615,0.6950952661094727
4,-0.6363646943253225,-0.13930693525559912
5,-0.6690004506726888,0.4132082579884355
6,0.07069553612331347,0.27064669341664205
7,-0.6070260660875777,-0.576508275895161
8,-0.9170053489801873,-0.35586492960854055
9,0.1194893226673499,0.7158698279946576
10,0.3338548949173614,-0.12920735320049714
11,0.9062402287882756,0.4384904011516637
12,0.8603304057251,0.055175946544331333
13,-0.4821914504137208,-0.894346627270556
14,0.452169702967701,-0.7573940039889318
15,-0.39444974345606565,0.06494181576779479
16,0.12883317555949536,0.20116639397427205
17,-0.6674893393005987,-0.2405251903567025
18,0.2343884542339334,0.9396377292675695
19,0.45526227539937736,0.8452075141879156
20,0.5244241166283541,0.18343393778480088
21,-0.6159532617273109,0.3333713037850261
22,0.24675913191981413,0.2049383409145329
23,-0.020428264023518494,0.05731320797855122
24,-0.33111494576379186,0.03862538528460635
25,-0.6048881886430435,0.6103487947207535
26,-0.6284460906025844,-0.8300674202210672
27,-0.12750794728568526,0.3166148790121237
28,-0.12456635013291728,-0.4464917360973828
29,0.11634236778088147,-0.30599532917560013
30,0.8657353802532661,0.8452902792071442
31,0.004743639944190914,-0.34423201196348296
32,0.4742648279132782,-0.9265741130338667
33,-0.050461987912697515,-0.32735321145933294
34,0.8410717702051094,-0.9759939454546349
35,0.10562975143669817,0.481327162133252
36,-0.029964024951917523,-0.8291939396745567
37,0.9449227800558044,0.03602086275219585
38,0.22837248863802273,-0.5267804345849854
39,-0.03300382978639238,-0.14170101608335628
40,-0.8502083159960325,-0.7876792929050656
41,0.6749450392375491,-0.5203600955868195
42,-0.6100834570027389,0.009822902500278508
43,0.5374942627250259,-0.8761069628420242
44,0.15361583927651168,-0.7615791143188533
45,-0.9270778983487631,-0.8945120956755652
46,0.6683282164168827,-0.7640550327438769
47,-0.9096972711754161,-0.12420022571417544
48,0.6879869438840496,-0.47518324702139614
49,-0.15657476494816724,-0.9201549348724976
50,-0.10184297173024826,0.15522616127426736
51,0.14181410750428958,-0.3351466156512697
52,-0.36893363867372897,-0.7867527621268042
53,-0.26640335870746323,-0.8010106622540707
54,0.5331918894241032,0.9325485954963717
55,0.9401489133334138,0.7301421987507877
56,0.20158429867923822,0.40173139448775985
57,-0.42958839463917187,0.2615408403452413
58,-0.08870090112024509,-0.035965320446134985
59,0.5155531207503159,-0.4361632888054967
60,-0.36392077661096023,0.8492835822572733
61,-0.8875514102980555,-0.028731403173319237
62,0.8256016008157234,0.220726015636314
63,0.09281414842426416,-0.5005116415412896
64,-0.31344902187110346,0.7040968316093859
65,0.11843626353691628,0.02948438751355975
66,-0.8008405729199422,-0.9679436870897538
67,0.9273703773740982,-0.2460276654263167
68,0.20642612419900863,-0.84056985362543
69,0.3662285714460931,0.8651334174119218
70,0.15133050599483933,-0.7477693552491789
71,0.16344305494695344,0.5326944262093047
72,-0.18716692685196268,0.7596754958829357
73,0.29736590671472896,0.798497836578405
74,0.24701062249467443,-0.7374240559903515
75,-0.38061657778962177,-0.5964101034950862
76,0.8176529954337246,0.5208001345749653
77,0.3527967378200121,-0.39806736073675664
78,-0.631910455899573,0.5129021759778236
79,-0.051684108241840665,-0.5484208956987418
80,0.23324395633055017,-0.919332295723096
81,-0.347659491743493,-0.06288601081773071
82,-0.7040833317811883,0.9693089551816791
83,-0.5818052708207715,-0.7392937399134689
84,-0.5929302522262072,0.5381222663194485
85,-0.1489886814563144,0.13083187950507602
86,-0.9579816860272785,-0.9311373828533709
87,-0.10834890034596767,0.633310486403247
88,0.7704777574151305,-0.8265868648087196
89,0.07672620420204557,0.826459372558541
90,-0.22405449120422727,0.6591316628567372
91,-0.7326086912011276,0.8707889793355974
92,0.5028466350626053,0.8826687855738033
93,0.35323446710501294,-0.273192136001146
94,0.8763623450494449,-0.44886644738164305
95,-0.33565495587653493,0.40161683600348064
96,0.5306325990507725,0.8588069676983077
97,-0.590395181887581,0.5959960704384479
98,0.4770921067939269,-0.8724108874928043
99,-0.2255537175795861,-0.4344690858798028
