vertex1,x,y
0,0.6999186610064108,-0.6075085665876687
1,-0.7489004202030458,0.926959894948655
2,-0.7839108812471858,-0.04301785978562167
3,0.17112745758660375,0.08274884181487652
4,-0.8279356859341136,-0.8859461719927613
5,-0.7890331450779287,0.17117536774522502
6,0.08868977526864219,-0.5325184159265115
7,0.2755482836911831,0.6401350041112988
8,-0.9168420803068125,-0.0037401129039151826
9,0.37862082420538057,-0.49537614586062584
10,-0.3844581894137018,0.22727580597876762
11,0.7958705868874738,0.6198488406057987
12,0.16626043819916703,0.4604434355144984
13,-0.27035505958440265,0.28193105619751546
14,-0.06763681774488606,-0.6201277270848782
15,0.40347654775451436,0.11292927469764402
16,-0.2827568360928172,0.8226783801572615
17,-0.9581317643465335,-0.368453697501008
18,-0.8862372044447069,0.5330546324432544
19,0.4042149082275852,-0.3372955625273659
20,0.35132580441414607,-0.20812554760810031
21,0.5125075828448686,-0.09163267452658785
22,-0.1754405443366689,0.869459830976602
23,-0.49824180021859954,-0.7591053200068691
24,0.16908622651891636,0.9386436245683578
25,-0.2443215725456267,-0.875926472742437
26,-0.3213894653808651,0.011863308639116887
27,-0.6761539867355726,0.3162044361129841
28,0.9954987780204012,-0.09652104803711237
29,-0.2905428865395747,-0.19859166633106673
30,-0.7697076432095977,0.7665472028524476
31,-0.17034868895729605,-0.22545117715031737
32,0.31938054586094866,-0.11593315813775296
33,0.2964669376156921,-0.877107419738425
34,0.6274466874444549,0.8810079057588052
35,0.2975307723187719,0.9091318577176215
36,-0.6971353712600734,-0.045167621039292616
37,0.20361346789089452,0.16347329484237338
38,-0.19707644182191353,-0.32383118126747723
39,-0.7463519548991624,-0.21651509887544362
40,-0.6746783697890297,0.4687313529844368
41,-0.58233812901082,-0.8828693894309323
42,0.10473227563446863,0.1904594654388032
43,0.743826122561011,0.15396322483536373
44,-0.30903829255310855,0.606023763052641
45,0.08055778637484212,-0.8414394307376165
46,0.1317011206264933,0.8160370908433248
47,-0.2073747490035589,-0.40734839620039986
48,-0.7130610859639599,-0.6971089561292854
49,-0.13445703131636222,0.19135964832305907
50,-0.8387691896607965,0.8791371780503314
51,0.5102672348903918,0.17324783656732534
52,0.6568773418779816,-0.8396264863757734
53,-0.04632224453375122,0.2601862537233268
54,0.6573058122365785,0.5669391200985354
55,-0.44586150057320073,0.8817603391184086
56,-0.7513083171382593,0.7502672372423043
57,0.9418804992092371,-0.6456929535547489
58,0.44413212840757055,-0.9194289624440031
59,-0.1891543497216901,0.032566598395348034
60,0.16129045181926815,0.871874496497119
61,0.34450137458838936,-0.037444097561526
62,0.6193500725317787,0.9010656419088179
63,-0.9558677026354183,0.9650425445120774
64,-0.8277357218726393,0.6287735585375227
65,-0.439330494897175,-0.7356406844922565
66,-0.1202887205723302,0.28791315889522706
67,-0.23809630995304998,-0.8908691834346021
68,0.19892227931743323,0.8048065522213494
69,-0.2335692681054966,-0.5673344447383459
70,-0.11484530813436922,-0.9032745779024383
71,0.6409751689605496,0.6526816219003735
72,0.17600092685925683,-0.29379422212322104
73,0.5995667288915667,0.10937404957673436
74,0.6518646171000324,0.26291758516604125
75,0.5688109464255946,0.19712598643551993
76,-0.17171786356866758,0.9158917198522751
77,0.08222764975768948,0.21017903708107677
78,-0.5590247211705015,0.25130157885455295
79,0.1432152989658877,-0.6303232041059501
80,-0.8808258052937126,0.20871863942954216
81,0.5273845387006411,0.04680274184401645
82,-0.5464547493607086,0.33304395338606985
83,-0.8397885467807955,-0.11633259039609078
84,-0.6732664832031596,-0.6310818978802333
85,-0.5954121016835927,-0.2265858859120442
86,-0.8976995887592047,-0.20441311814180363
87,0.023414894229401684,-0.03341143006734959
88,-0.23443179919391888,0.678293216141505
89,-0.7093466151589918,0.01139348756274794
90,-0.8759171660868914,-0.8576886422441805
91,0.1477316993541926,0.1320368497756419
92,0.7560670256889139,0.11574735132014635
93,0.9195820408097004,-0.9026103032001405
94,-0.8039846304385179,-0.9118682768592372
95,-0.62944629933292,0.08254022188335619
96,0.291144362854856,-0.9088296841026624
97,0.8919417796911986,0.6843307533007621
98,-0.40677503568581375,-0.8456249395470641
99,-0.6602258535618855,-0.7461111724900547
