vertex1,x,y
0,0.7,1.2864899029356639e-08
1,0.4949747437567525,0.4949747381941133
2,-1.2170432807568643e-08,0.6999999944373608
3,-0.4949747069016761,0.4949747381941133
4,-0.6999999631449236,-4.833104296108991e-08
5,-0.49497474862492635,-0.494974670741065
6,2.6774954414860573e-08,-0.6999999687075628
7,0.494974660310252,-0.4949747959108157
8,0.5765504163416593,-0.4819297117933057
9,0.4173534399310139,-0.5702907871500038
10,-0.919339677896974,-0.5977269148192454
11,-0.642742246491401,-0.32450400653030553
12,-0.1631010056490838,0.017077782995415847
13,-0.0464922489833437,-0.4586507880694213
14,-0.9416586628518511,0.2102032444743014
15,-0.20851034030529125,-0.4026556852249006
16,0.7338820856610246,0.49348661559631957
17,0.7155310967448845,-0.010034410575078034
18,-0.738137495746445,0.3924428722425448
19,-0.5878524401256495,-0.11754066181656642
20,-0.869998422102223,0.6506168048459648
21,-0.7481187179049988,0.8061950140986194
22,0.7284612045231142,-0.07083447112150787
23,0.4887364086079813,0.23889014763630656
24,0.6061512846754897,-0.1363897984281759
25,0.5716169684887,-0.07508636586970407
26,0.8819315756855877,-0.02725579834970482
27,-0.07476145613254093,0.5701437231270254
28,0.6431553835216759,0.10897822864234152
29,-0.6404043730098492,-0.06448353808484097
30,0.9361450058193568,0.5059723860783703
31,0.6223252077582644,-0.9343490023615197
32,-0.06428107473168021,0.2932422673151107
33,0.6600653672561494,-0.9014526928344571
34,0.7048777712837462,0.09680187348382341
35,-0.6053720588478801,-0.3654895671006
36,-0.4361408964968785,0.06171806857695161
37,-0.8966286401777364,-0.6829276830001529
38,0.6253860867515648,-0.7347920185063779
39,-0.5332074610837461,-0.09325878879168537
40,0.034241776226660914,0.5272209592283172
41,-0.10533514666762445,0.5797292420710776
42,0.2366926140909149,-0.7738005211523551
43,-0.6873371232143228,-0.12593254910045837
44,-0.20622121382192082,0.48708853927458917
45,0.16147427959470373,-0.2237338379955014
46,-0.6584794330992287,-0.5463257953490097
47,0.15100203693811798,-0.15312239020041507
48,0.029855017721344135,-0.6586451293955327
49,0.3258125046891316,0.7050774817119341
50,-0.48412098642619883,-0.016971548336346842
51,0.9510546580418036,-0.3335165188985447
52,0.19009268984752237,-0.8196085995995113
53,0.21203000495888635,-0.8207364533907642
54,0.9184708706476441,0.4313253041446228
55,0.5763195762714128,0.4082087215432737
56,0.17945807215293152,-0.10017443782898927
57,0.7167467595221249,0.9136713350861261
