vertex1,vertex2,edge_weight
0,7,4.797130076122472
0,1,4.79712909989234
0,11,6.568092345480685
0,34,13.498129859734766
0,33,16.106744531052186
1,2,4.797129353009565
1,8,14.396197192481996
1,48,20.013004413921774
1,12,32.071642285553324
2,3,4.797128846775118
2,50,5.519485311285218
2,13,11.670713852786452
2,40,22.31945836070928
3,4,4.79712960612679
3,23,12.964030669344956
3,47,22.88950942133224
3,15,25.050177133754268
4,5,4.797128105542837
4,44,25.07311541246136
4,35,32.095329049128814
4,22,32.805034239371864
5,6,4.797129657060176
5,28,15.284156272429763
5,27,17.688914912107297
5,32,19.382549537605396
6,7,4.797128054609464
6,19,21.03897597762906
6,43,25.153915996952385
6,14,26.342489545634614
7,41,15.754990715205949
7,17,16.375308066905617
7,25,17.771072420267355
8,38,36.95185492288972
8,50,54.24629280805871
8,45,39.628110791526005
8,48,31.390399798782386
8,10,44.388755544723615
8,36,46.4542844406199
8,12,18.571720180410928
9,17,39.932939569741265
9,54,68.90997361145077
9,46,22.99008432406383
9,26,28.24144609414642
10,54,75.53962710608627
10,48,18.716086229064434
10,12,51.94268155197721
10,11,67.44005789309503
11,21,40.01474469113883
11,54,12.006427040163407
11,36,40.20038121762709
11,33,10.283857238944375
11,41,27.11618166036403
11,12,20.481144012907283
11,34,7.952426420646431
12,36,40.42444860266432
13,23,32.476585304744404
13,50,15.655845653811053
13,38,17.356055570530934
14,43,3.6350160144306773
14,26,4.344597651854641
14,19,34.21939660773003
15,47,47.58888869963266
15,23,24.305354656575776
15,45,39.61137473723001
15,29,37.152873370687416
15,38,43.248985885422265
15,44,22.61396103284198
15,35,68.62798608460395
16,40,63.14726318596495
16,31,67.35889568400106
16,48,23.82050391717378
17,41,22.060427679806264
17,46,17.93705767423305
17,25,33.970626240847466
17,33,27.95341881249715
17,54,28.985675293043144
18,30,33.459741245690104
18,42,30.327714232915387
18,36,24.61980269521104
18,21,26.055534977972794
18,22,26.747974775642806
18,29,16.018429410416434
19,42,47.35398429707409
19,25,49.89813006319184
19,56,6.6327245415560085
19,53,31.005010990707415
19,43,35.3380846210669
19,26,36.68537092376356
20,57,28.390426032987637
20,35,48.119193369090596
20,24,17.43316403144497
20,55,3.232617538659248
20,52,26.56661363756246
20,32,6.626874631933844
21,41,27.11758271368334
21,30,14.535200545099269
21,36,6.5295445676324775
22,42,26.13283031844175
22,28,21.46938637766517
22,44,11.511308612964443
22,29,33.496414841803535
23,47,27.175920244462805
23,51,30.520288069502897
23,38,40.846284117158135
23,37,49.45510631690073
23,50,40.97482901698436
24,49,7.454677586191297
24,57,12.489753872049105
24,55,16.85493792226705
25,42,52.88350718978294
25,30,18.472381629273
25,43,24.145307444004413
25,46,28.877238402657543
25,41,26.616007814360525
26,43,7.331773544761781
26,56,40.513532187645914
26,39,17.39163270287291
26,46,33.328432958012606
27,49,18.45932420152372
27,28,32.29074597792458
27,53,9.180777447968158
27,52,32.00505527886289
27,32,6.532228171993548
28,42,13.984032048900822
28,53,31.86132972162061
28,44,30.32885398661283
28,52,27.270033417651447
29,44,36.95543422664419
29,45,17.192949745633133
29,36,24.342980031774356
30,42,47.81447699965404
30,41,21.676265361306495
31,40,6.073071158541121
32,49,16.91770136536013
32,55,3.7095733018006753
32,52,28.82782584589893
33,41,20.658416815268843
33,34,2.679119727580521
33,54,5.425336530853313
34,54,5.118365961394205
35,51,102.36826678904606
35,47,96.2353128077106
35,44,52.88320465547515
35,52,25.48845440475498
36,45,31.613843243170034
37,51,43.151839426119594
37,40,17.830878040741165
37,50,25.677155132075473
38,50,31.22016801898027
38,45,16.112482271187755
39,57,107.43412956594611
39,56,53.821477740484205
40,48,55.971938376575025
40,50,17.44999988486766
42,53,29.780335183740746
43,46,32.15453771125051
44,52,44.622583297713874
47,51,6.133551060785024
48,50,55.78980050226749
49,53,23.11506384649745
49,56,38.71950381446135
49,57,18.47492330437909
49,55,16.25703450886887
53,56,32.502987795290224
56,57,53.753279256498246
