vertex1,vertex2,edge_weight
0,7,4.543938267277296
0,1,4.543937342572445
0,22,3.9091923004068385
0,26,10.778044975394877
0,46,13.729408708180157
1,2,4.54393758233018
1,8,5.977221515384271
1,29,21.578366363101285
1,13,22.649416874074284
2,3,4.543937102814712
2,27,7.52535097592233
2,45,9.344672358516073
2,25,11.547295269847517
3,4,4.543937822087916
3,15,7.850906691781936
3,16,7.960485299403818
3,50,11.557510271205112
4,5,4.543936400704561
4,52,19.387364235916216
4,57,21.183049824301072
4,36,24.790335729128646
5,6,4.543937870333045
5,14,13.29723907330447
5,19,14.631284958617815
5,12,25.190173814174134
6,7,4.543936352459443
6,40,28.8725299240503
6,19,32.61917768023753
6,9,34.22317461855714
7,28,10.397882896823921
7,39,24.146266498715097
7,48,24.28526119121583
8,11,45.08108466335108
8,30,26.68305869400473
8,55,43.71235740669539
8,45,38.08252843609883
8,38,51.09785976449918
8,13,24.80063186575857
8,29,24.44356219409856
8,46,47.44455151259696
9,44,94.23339449173876
9,23,97.85647832486745
9,28,88.38003223260263
9,40,60.222498169416255
9,19,32.18864165677564
9,49,15.55202917780184
10,11,41.21109693154883
10,23,73.58829912351426
10,17,13.959734042570469
10,39,21.395326757227185
10,46,21.60977235667755
10,22,20.163132212800107
10,32,55.59569443338284
11,23,114.53455289145856
11,55,13.253388641048483
11,46,23.21082471536069
12,56,24.66730133626016
12,43,19.808754000960526
12,14,31.363338873670052
12,51,33.609520352909485
12,36,45.725579711589624
12,52,16.83455787949374
13,34,44.28111626438583
13,45,35.80785565739078
13,29,3.1547837977100834
13,33,38.76216289920934
14,19,13.735984965058273
14,49,23.197250691680416
14,51,22.419070326929813
14,52,37.56208339155866
15,16,15.605121041534154
15,50,14.563414496028793
15,31,15.81595051236972
15,27,34.46649933863531
15,34,25.391834750684804
16,37,6.458917103925167
16,34,27.164712527922212
16,50,15.45775537912018
17,22,22.301362775459694
17,48,20.492385221284522
17,26,23.734744323539047
17,39,9.418177700242508
18,56,16.634184510812876
18,51,17.370627472916986
18,21,13.390904577598622
19,40,42.662735660433995
19,49,24.843654525979527
19,52,40.00883170408433
20,34,33.28420717527875
20,33,51.55128914124952
20,40,55.81886112855571
20,52,29.802793995543304
20,57,3.768687779089219
20,37,23.595758082221263
21,49,43.49830503822355
21,51,18.509119604235458
22,26,12.136856726262641
22,46,10.436466771890922
22,29,36.93454757551473
23,55,127.7545413052658
23,32,18.137226157986813
23,44,16.153301403424283
24,43,75.0499085226865
24,56,84.75060748017042
24,36,27.72547212871848
24,42,23.68667084903757
24,35,25.83946691664063
24,47,42.88714790556818
25,45,20.695694846190687
25,54,37.09254417347018
25,38,16.7979095350962
25,27,17.411019739418403
25,31,35.747505357224235
26,29,30.30573647953844
26,48,19.42978434132049
26,41,16.954257365012182
27,45,5.172508871282483
27,34,22.22617341688333
27,31,37.511333039593005
28,44,35.62334106505481
28,40,47.19724026491879
28,48,22.155820543548696
28,32,35.01071589767214
28,39,14.190486103391349
29,46,41.476315055740706
29,41,38.561965117175795
29,33,39.02146967392675
30,38,60.339835541749835
31,53,14.067160993216962
31,54,6.97860377148193
31,50,21.67190622873826
32,44,3.952056491947411
32,39,39.926181756757764
33,34,54.04743204310687
33,40,21.54128685691622
33,41,26.40796281337763
34,45,23.159422880269467
34,37,30.623213442761486
35,42,27.10095366967031
35,50,12.709177702537723
35,47,20.897309645488445
35,53,17.51088517445824
36,43,47.739757596350195
36,57,41.27771151247117
36,52,42.28706418259453
36,42,20.565463461989395
37,57,22.320879964978182
37,42,18.68000907359679
37,50,19.560119167305068
38,54,47.4187317434992
38,45,34.89885075446382
39,48,21.635798777134898
40,52,57.92209272422441
40,48,39.71013290387222
40,41,38.331885468461635
41,48,5.7121881892885575
42,57,32.631873177740715
42,50,23.647189848991555
43,56,9.733997038802888
47,54,18.088520225673463
47,53,8.689570000059508
49,51,31.741993489273238
50,53,21.482976989234594
51,56,25.429081651475578
52,57,27.783935056146834
53,54,11.915427494540209
