vertex1,x,y
0,0.7,1.2864899029356639e-08
1,0.4949747437567525,0.4949747381941133
2,-1.2170432807568643e-08,0.6999999944373608
3,-0.4949747069016761,0.4949747381941133
4,-0.6999999631449236,-4.833104296108991e-08
5,-0.49497474862492635,-0.494974670741065
6,2.6774954414860573e-08,-0.6999999687075628
7,0.494974660310252,-0.4949747959108157
8,0.10445246547871045,0.8920010238474627
9,-0.7394695659788437,0.9859353437633025
10,-0.6911342458745473,-0.0396480760282254
11,-0.5371780062868927,-0.4561727011147547
12,0.26366394209479194,-0.9305797144265775
13,0.881493557371688,-0.440755752202314
14,-0.45493486936948524,0.7271274598424389
15,0.5296723732546698,0.34344386197511123
16,-0.7072830987946068,0.5392334382120032
17,-0.2784674173406205,0.9877772946596026
18,0.342499090050872,0.6717861489366503
19,0.46757058332930335,0.18847668548964003
20,0.4326381082306747,0.19496765807471061
21,-0.8976028187040785,-0.308953718684416
22,-0.3671649624431066,0.42794641614476214
23,0.15234640165908075,0.22097760540001277
24,0.69396316243421,0.050614277816154685
25,-0.5634456003877895,-0.9751206463105135
26,-0.6810049330177148,-0.93884181733546
27,-0.525870162913251,0.2699943823313278
28,-0.6971620877263245,-0.8361535404652085
29,0.9417091733516381,0.9938100478550242
30,0.2740470245644824,-0.782867212691001
31,0.6430412641938055,0.07842738583859798
32,-0.6358527930023112,0.15138439143213422
33,-0.921235753453566,0.944942220278854
34,0.6519309982868415,-0.4784461650915057
35,-0.16217621580343922,-0.20943283899897236
36,0.7229883440870517,-0.2907312710132608
37,-0.9040396667636255,-0.5706223003925923
38,-0.5688606850696882,0.8984820959927724
39,0.8481095360190429,-0.3988134260156917
40,-0.9944657997808237,0.03399526182519441
41,0.5944798437456003,-0.46279003610643943
42,-0.12191194790103288,-0.6544215908665432
43,-0.34520946096748917,0.5177060057337808
44,-0.14343745071902458,-0.10545831247386794
45,0.5791032931829612,0.5259454846249083
46,-0.6256944105752469,-0.16945564116857836
47,0.6977156724252895,-0.08652463511099517
48,0.3235269658540958,-0.3880757013793419
49,-0.8808828768761108,-0.670201936907743
50,-0.19655821570781984,-0.2930659432221663
51,0.7912815215822517,0.09124534095884829
52,0.254310794188213,0.3773654293923592
53,0.06325186078731626,0.5392913387432705
54,0.5662009686651122,-0.2972280564346248
55,-0.8304296930155302,0.972708456686733
56,0.2852414010447799,0.41783214632650245
57,0.5133920130404692,0.22592684341359748
