vertex1,x,y
0,0.7,1.2864899029356639e-08
1,0.4949747437567525,0.4949747381941133
2,-1.2170432807568643e-08,0.6999999944373608
3,-0.4949747069016761,0.4949747381941133
4,-0.6999999631449236,-4.833104296108991e-08
5,-0.49497474862492635,-0.494974670741065
6,2.6774954414860573e-08,-0.6999999687075628
7,0.494974660310252,-0.4949747959108157
8,0.7366803228547736,0.8663668369535344
9,0.4354146520766853,0.9784142396445583
10,0.19307357483867005,-0.9203384193785851
11,0.00970411225432688,-0.5399814412282822
12,-0.3325736392313827,-0.019859895703594033
13,-0.40989839117833715,-0.38075672246965997
14,-0.1959673271796356,-0.42708530448737836
15,-0.660998009637505,0.5311205251426243
16,-0.2095764752523115,0.6635146009799204
17,0.765433979029257,0.5019269723036399
18,-0.2066536759163311,0.44264422604294906
19,-0.6895589912428541,0.3222315183111051
20,-0.1879358720922779,0.31128882998344953
21,0.5095811842834466,0.12537297606660336
22,0.28495718610978793,-0.5729441371894839
23,0.18539910941866378,-0.0790514224095018
24,-0.1438942808855852,-0.17936849125741094
25,-0.3781519440282628,-0.38933067522714304
26,0.3994128559010741,0.1155995116712889
27,-0.9400957852726715,-0.9029495398422605
28,0.14023800209645332,0.6925669576103204
29,-0.912044377582087,0.014413868220227055
30,0.7022707510114048,-0.9911040438023415
31,-0.4484121847963878,0.8398404366920815
32,-0.8370607532168575,0.21399295499897297
33,0.01476333319865386,-0.6966412737022436
34,-0.9150259800277099,0.005174203489000995
35,0.4702603779781189,-0.645514445350845
36,0.38263965764077934,0.09276662350419485
37,-0.2843071488185336,0.3288609924503054
38,-0.6160464448323519,-0.08613735809707723
39,0.09860996312979986,-0.08260891946888638
40,-0.20499724628566285,0.4818272791364733
41,0.3122019330446997,0.27892417072283404
42,0.7836012898271243,0.9870013147095953
43,0.1344090664404154,-0.3034642446105802
44,0.5577506983636293,-0.7158018744343344
45,0.025818342088358426,0.04901696390927901
46,0.9669357350593051,0.982013629973429
47,0.5984282765617732,-0.05396862442884043
48,0.0944515799495671,-0.36051673696315123
49,0.6596914073556281,0.49309238767141195
50,0.542850575648246,-0.7226473236897961
51,-0.20273205737931788,0.07470338084388861
52,-0.7506840626864222,-0.2627539472328142
53,-0.825134955171579,0.9176824545498614
54,0.5025266591520483,0.24149624196952368
55,-0.590287132946105,-0.3317451256450512
56,-0.7110301961732803,0.0722392539220087
57,0.6410319795762689,-0.9619269566203767
