vertex1,vertex2,edge_weight
44,11,43.14858096232713
44,70,18.17258086548247
44,6,36.67171679237284
44,56,18.02712387799285
44,16,24.63010470567472
44,13,22.490175632929144
11,70,25.46955566210373
11,21,48.63196531089403
11,39,13.912542228147954
11,80,52.95097346489583
11,81,23.001042102889123
8,64,26.428038614320208
8,49,13.557537225654215
8,34,55.854372087151766
64,31,35.787893662696895
64,49,22.101807123513666
64,33,25.344966616914306
64,69,27.62939707652883
64,38,27.284596988273435
64,78,47.26634351089903
64,96,12.73954490554941
31,32,54.31006283369593
31,33,23.06917708220213
31,46,14.916715141913771
31,2,24.721750323601686
31,77,19.5994658118128
32,9,59.724728612296765
32,53,24.983901066486787
32,46,42.782248983953615
32,29,33.94976233348328
32,94,42.31078074198317
32,95,26.011636400285624
21,41,50.22972056586618
21,39,34.721519353997174
21,27,29.21798461564384
21,23,23.843170045371483
21,48,40.513361067677394
21,17,44.68617160613002
21,92,32.8277664262003
41,34,34.41159583810375
41,55,6.817457485199296
41,17,6.6874477801699515
41,84,3.3853533562892237
34,49,47.113468781496024
34,36,30.808893323397704
34,20,33.44727684169519
34,55,34.93196881529153
34,65,36.50595638471208
34,85,5.044810989612843
34,86,40.28791300436706
34,98,38.24136044302246
70,39,30.114081268154283
70,58,20.30881739694608
70,56,23.74274955117877
9,19,18.160513914121484
9,53,38.91399605620709
9,71,20.761716910277435
19,6,39.43135358204813
19,71,34.04689562298595
19,88,47.434150157328205
19,89,12.548828269758003
53,71,33.13081557440144
53,51,23.822766750001986
53,29,13.371530391095847
6,14,34.485292607864004
6,63,34.07711154499453
6,71,32.263119666656536
6,16,18.82687013453112
6,73,46.60891597920271
6,74,17.214307284552284
49,65,17.997175342605836
49,38,21.386171678505246
39,27,38.81910652307702
39,58,29.72864383153898
39,82,14.676360184938957
27,23,9.917803199927894
27,58,23.77109921338305
27,22,19.14449414975489
27,47,19.781293641342064
27,26,19.705620430793342
23,48,24.70923021489135
23,26,17.224145933107973
23,83,10.811330373508781
36,20,7.382059439106418
36,55,27.59251449668913
36,37,20.112701987798662
36,24,23.154872631100766
20,65,17.865796275635194
20,37,23.501827488782666
20,38,17.549733482662916
20,69,17.52404976917436
20,42,31.670434803219873
33,2,7.65558180757672
33,69,22.133433985714927
58,22,29.210026986678738
58,18,22.505659565984715
58,56,19.629188127951178
58,91,9.310688806543572
22,18,18.991934348888744
22,47,4.596760068243708
22,28,9.036181611997415
18,56,15.408080520055057
18,62,9.284641636191468
18,28,19.90608657703717
18,40,17.870226110768723
18,67,20.007039776663625
14,63,28.910060748811993
14,5,20.58256122455365
14,12,15.827267856850717
14,45,9.223296929514952
14,16,28.805779178187496
14,66,14.552917501741707
63,71,5.619765620112636
63,45,23.884230807166475
63,51,9.949175374120214
