vertex1,vertex2,edge_weight
2,62,30.899252140019488
2,45,19.84971355271911
2,1,16.640177329659075
2,48,17.997413920130285
2,6,11.518304589869139
2,33,21.422598611046237
2,63,20.495896311822992
2,27,22.499721803835698
62,45,48.15066752198249
62,37,32.30257594217526
62,1,16.25977600168586
62,23,9.304016017962331
62,85,16.88504828008848
62,98,41.35110069744585
45,6,9.224798439532432
45,21,16.31553602015578
45,5,24.78481103039723
45,57,38.520575366451894
45,83,8.222442621231167
37,40,39.581008012839945
37,51,15.602787911940592
37,10,15.087303488778227
37,23,28.732726250958155
37,34,19.68387224512748
37,97,7.1624381653134375
40,4,28.599290310250698
40,34,25.59936388369834
40,0,11.453307177950828
40,78,46.314490670607675
1,48,9.511644343908157
1,23,8.969323500827693
1,84,13.654135540082319
14,19,13.104595150652312
14,4,59.55708602099754
14,94,59.449610305145605
14,95,36.83382487917312
19,61,32.79203935885201
19,4,55.76884247162569
19,53,20.706632127473082
19,49,30.02383899191606
71,30,36.49775558167927
71,15,28.77281295989323
71,44,22.941554988982332
71,35,8.491479645061872
71,36,22.729975046730694
71,68,24.20052046186197
71,58,22.296373654139373
30,15,32.1644318794068
30,29,43.08672694766336
30,44,47.33644699449358
30,8,19.00223116011644
30,90,13.967808123521385
15,66,20.056832143312157
15,36,18.528681314383906
15,8,31.252704907935573
15,31,15.472992246572725
15,50,24.403660201904145
29,61,57.00428592713446
29,8,39.1123631748965
29,72,60.06607360437482
29,73,28.703481163427455
29,88,53.999712152305854
29,89,21.86109988180128
44,35,17.212080151016032
44,57,31.4233949719393
44,81,43.83042492101095
61,8,26.36977889673138
61,49,2.9491789111547684
61,50,12.149252163199177
61,7,6.706853887069552
61,75,4.840571784828901
4,69,27.47486479152354
4,56,18.416380361650862
4,53,44.64179664633246
4,55,4.961577527611557
4,0,18.543661695104866
69,56,14.672024879426155
69,53,22.499345059912297
69,18,20.439668271831128
69,24,9.240016910157694
69,47,5.3876305088600835
56,55,18.292988966062932
56,70,17.54499238564952
56,47,16.689062894977067
56,11,16.174443624511486
56,39,20.26949374213623
53,49,24.66674507307358
53,25,19.398448794297956
53,18,3.190672196027029
53,76,11.09118482128019
35,57,23.226857601976644
35,58,17.313398758259456
35,91,5.86824324060168
57,58,9.438845433897093
57,5,15.269058991961492
57,82,20.46628376246939
57,92,55.47697992553453
20,66,18.236985299453963
20,25,23.438626806246567
20,64,9.826236006859387
20,50,27.842147933708343
20,60,2.920587483709404
20,7,26.191226226543876
20,54,11.926745810362513
66,31,9.60298529429782
66,16,5.390168132813674
66,17,21.867080173459378
36,31,5.869870766252
36,68,12.769451828485058
48,63,18.880603679768825
48,12,7.462557474653042
48,23,15.175900766099529
48,65,8.325721909390206
10,51,12.143476708196035
10,46,15.549268973974298
10,23,21.5118854502575
10,65,12.328179736887348
51,46,14.302673974208451
51,34,10.27585253458323
51,39,17.031655270407523
6,33,15.779836124782793
6,21,14.144681089547413
33,52,13.046519231676319
33,26,12.462181289806376
33,21,6.8848152662217466
33,27,6.199404205244238
63,28,7.93720393148622
63,12,16.860264028923154
63,27,11.6410809474464
63,32,3.8689075089099862
63,42,11.101645429845059
28,12,16.270481035451887
28,46,21.878096423706506
28,32,4.427506528792489
28,38,6.662291741585629
28,59,18.400459233399577
12,46,17.292612945995174
12,65,5.124866461674904
25,64,19.230913914840357
25,49,9.27148669982328
25,18,18.514600868301216
25,7,7.966173505046193
64,13,3.411087161741838
64,18,18.30168046416777
64,60,7.201059926323337
8,50,19.075179594501854
8,74,14.995525115889592
46,65,16.87637864738759
46,59,15.04006077530938
46,39,7.231283707786623
31,16,12.336370325687382
31,41,4.520443838828226
52,21,14.487314763699302
52,68,10.942162292024362
52,5,20.988293463261847
52,41,17.307258457436284
26,27,12.653403692287712
26,43,10.53567229107854
26,9,10.798201817895427
26,42,12.763707460021175
26,41,17.4361894668818
68,58,17.506285478364628
68,5,19.132972276282636
68,41,13.2770352135746
23,65,17.583057363553127
21,5,18.13222911868532
27,42,5.57432647276782
32,38,6.894875927998986
32,42,11.10915620389324
49,7,7.82350914312114
50,7,7.967276530439998
18,24,13.35994087982802
18,13,16.936002009402923
24,13,10.39875127719669
24,47,7.612286121790222
13,60,9.68634001119618
13,47,14.457133295539606
13,54,11.880734470667214
60,54,10.153660823811272
38,42,10.417047626367069
38,43,14.719707240634916
38,59,20.207307620017083
38,3,20.244678506029686
38,16,18.35757698642443
38,17,21.453872756451226
55,70,9.562371731165856
55,0,13.987002113569561
55,67,12.193358143370505
55,96,4.154102364420211
70,39,24.827337062701673
70,34,17.762773968682367
70,67,5.296857116488981
34,0,20.137129923663387
34,39,21.695015448542573
34,67,15.975798199933534
9,43,2.541761815158928
9,16,5.912171370359613
9,41,14.23722201221151
43,42,10.065412311475379
43,16,7.524927844338431
58,5,14.517761643070182
47,11,12.719965850976175
47,54,16.736307883236986
11,59,10.157307483408198
11,3,7.346167793482517
11,54,14.929505025703302
11,39,17.548579091339555
11,17,13.604861550655325
59,3,8.26841250256058
59,39,11.508753801454759
3,17,8.732919489638046
16,41,13.945332160350294
16,17,21.94509572917148
0,67,6.690684405387842
54,17,4.015433117983665
72,73,17.857142857142858
73,74,17.857142857142858
74,75,17.857142857142854
74,89,17.857142857142858
74,90,17.857142857142854
75,76,17.85714285714286
76,77,17.85714285714286
78,77,17.857142857142847
78,79,17.85714285714286
81,80,17.857142857142858
81,82,17.857142857142858
82,83,17.857142857142854
82,91,17.85714285714286
82,92,17.857142857142847
83,84,17.85714285714286
84,85,17.85714285714286
85,86,17.857142857142847
85,97,17.85714285714286
85,98,17.857142857142847
86,22,26.433488155705195
86,87,17.85714285714286
22,87,13.245800649765066
88,89,17.857142857142858
90,91,17.85714285714286
92,93,17.85714285714286
94,95,17.857142857142858
95,77,17.857142857142858
96,77,17.857142857142854
96,97,17.85714285714286
98,99,17.85714285714286
