vertex1,vertex2,edge_weight
28,55,33.49722593458301
28,50,34.90659780489211
28,49,48.121153174175895
28,37,34.920137501519086
28,12,32.99145419650369
28,80,61.94880496538275
28,81,28.234420444973182
28,82,17.542262318505983
28,92,24.64650796779085
55,40,42.80641425724068
55,23,27.406725737033955
55,93,53.53134456697271
40,23,28.09001927397877
40,47,34.747112110217174
40,66,28.1372885653984
40,99,57.78266187555526
22,16,51.67777267900098
22,56,45.22890483764226
22,42,6.477947326314097
22,34,37.05988053559401
22,2,8.210326291475882
22,1,14.463137896476686
22,75,14.381412759946034
16,42,48.15426934602995
16,26,36.37737305403594
16,14,57.020515852848966
16,72,59.71463806420525
16,73,24.181419734240595
16,74,12.436419490805044
16,89,34.02218272695592
56,34,12.631556342153573
56,21,23.833142955241975
42,26,24.428536239662424
42,4,17.283903729337315
42,1,14.37451705710491
42,27,19.881867720677054
26,14,25.72221270735665
26,4,14.201668310888682
26,90,12.37086110181947
50,49,20.097105512983713
50,37,37.79362382151914
50,71,10.940728452095863
50,60,34.33435087488914
49,14,25.524899761066642
49,60,32.915535845554764
49,91,12.163448499521438
37,71,32.246249248943656
37,5,24.954361248336937
37,12,9.7471369193728
37,6,26.297302053870464
37,65,22.541138641381902
71,5,18.734325990344562
71,60,30.805566892406002
71,35,21.488572617207513
47,41,49.68385062069968
47,17,33.60394935866912
47,66,13.414277200524092
47,98,27.742421223885998
41,33,30.80106189829337
41,17,18.110528015494204
41,64,27.78947814034118
41,32,26.273278785203033
41,59,28.168276510331623
41,10,30.021950511250935
41,86,37.40250257344256
41,97,13.19132193021539
33,46,47.66824919430123
33,7,37.32535291611454
33,32,4.979056919989963
33,87,58.70471514423537
17,64,22.63232302068219
17,66,38.07033722680297
17,25,37.323002814115874
17,30,28.57548042028341
17,85,17.797801035958383
64,53,13.485943839791114
64,67,19.173029967248276
64,30,11.698174069593074
64,59,14.028369136325129
14,4,27.25735967128878
14,60,16.42644233583463
14,62,20.876125905265567
4,62,15.603539912869131
4,27,8.545106512648049
5,8,3.5097206530577316
5,35,23.516281627045124
5,13,17.392975054601784
5,6,3.171727644360404
12,23,26.748298339567317
12,65,26.618834086507253
7,46,12.13601336158213
7,32,34.81843549041228
7,24,23.824514816675677
7,58,19.61244044764698
7,10,15.851994846863901
7,96,7.088153231333747
46,21,60.567513118110604
46,44,30.94546665102982
46,24,28.12978828684103
46,38,23.727884440042256
46,78,39.574136241331274
32,10,30.777384401943593
67,53,21.88747165903364
67,11,31.832896359348133
67,25,17.892385688470963
67,61,12.918659772302226
67,30,10.543798310499884
67,15,7.170061235791496
53,59,5.54644846951631
53,58,9.704578333188929
53,15,20.342249291806453
53,24,12.908833760743065
53,29,19.885208698929965
11,25,26.06313608336494
11,61,34.27230143005428
11,20,8.800007191048202
11,0,3.6126513809112604
11,45,9.298227317612751
11,48,3.1909924494583333
25,66,38.623731370751834
25,30,16.024394148063788
25,18,16.676046162834872
25,20,20.90207544270424
61,15,6.26986605219761
61,54,28.317410197835898
61,45,33.61306742269293
61,39,18.618928079040966
61,29,7.099396211122464
61,69,14.431419065705223
23,66,30.154639205684415
66,18,41.601266244250304
66,65,30.421696230856345
66,84,12.245682272181657
44,21,32.503178137876006
44,52,25.32559229317254
44,38,16.56659006102341
44,70,23.968269551899258
44,77,24.317358696872223
21,34,16.052950663351574
21,70,27.435462054155384
21,95,40.06380279369512
60,35,15.026263310034857
60,63,7.830222897529804
60,62,11.447009025286906
35,19,14.82705492714247
